state,district,constituency_code,constituency_name,role,elected_person,gender,party,terms_served,education,photo_source_url,declared_assets_inr,declared_liabilities_inr,criminal_cases_count,attendance_pct,questions_asked,lad_allocated_inr,lad_utilized_inr,bio
Chhattisgarh,Rajnandgaon,AC-CG-77,Khujji,MLA,Bholaram Sahu,Male,Indian National Congress,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,40000000,34400000,"Bholaram Sahu is the elected MLA representing Khujji, Rajnandgaon, Chhattisgarh."
Chhattisgarh,Rajnandgaon,AC-CG-78,Mohla-Manpur (ST),MLA,Indrashah Mandavi,Male,Indian National Congress,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,40000000,34400000,"Indrashah Mandavi is the elected MLA representing Mohla-Manpur (ST), Rajnandgaon, Chhattisgarh."
Chhattisgarh,Kanker,AC-CG-79,Antagarh (ST),MLA,Vikram Usendi,Male,Bharatiya Janata Party,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,40000000,34400000,"Vikram Usendi is the elected MLA representing Antagarh (ST), Kanker, Chhattisgarh."
Chhattisgarh,Kanker,AC-CG-80,Bhanupratappur (ST),MLA,Savitri Manoj Mandavi,Female,Indian National Congress,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,40000000,34400000,"Savitri Manoj Mandavi is the elected MLA representing Bhanupratappur (ST), Kanker, Chhattisgarh."
Chhattisgarh,Kanker,AC-CG-81,Kanker (ST),MLA,Asharam Netam,Male,Bharatiya Janata Party,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,40000000,34400000,"Asharam Netam is the elected MLA representing Kanker (ST), Kanker, Chhattisgarh."
Chhattisgarh,Kondagaon,AC-CG-82,Keshkal (ST),MLA,Neelkanth Tekam,Male,Bharatiya Janata Party,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,40000000,34400000,"Neelkanth Tekam is the elected MLA representing Keshkal (ST), Kondagaon, Chhattisgarh."
Chhattisgarh,Kondagaon,AC-CG-83,Kondagaon (ST),MLA,Lata Usendi,Female,Bharatiya Janata Party,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,40000000,34400000,"Lata Usendi is the elected MLA representing Kondagaon (ST), Kondagaon, Chhattisgarh."
Chhattisgarh,Narayanpur,AC-CG-84,Narayanpur (ST),MLA,Kedar Nath Kashyap,Male,Bharatiya Janata Party,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,40000000,34400000,"Kedar Nath Kashyap is the elected MLA representing Narayanpur (ST), Narayanpur, Chhattisgarh."
Chhattisgarh,Bastar,AC-CG-85,Bastar (ST),MLA,Lakheshwar Baghel,Male,Indian National Congress,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,40000000,34400000,"Lakheshwar Baghel is the elected MLA representing Bastar (ST), Bastar, Chhattisgarh."
Chhattisgarh,Bastar,AC-CG-86,Jagdalpur,MLA,Kiran Singh Deo,Female,Bharatiya Janata Party,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,40000000,34400000,"Kiran Singh Deo is the elected MLA representing Jagdalpur, Bastar, Chhattisgarh."
Chhattisgarh,Bastar,AC-CG-87,Chitrakot (ST),MLA,Vinayak Goyal,Male,Bharatiya Janata Party,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,40000000,34400000,"Vinayak Goyal is the elected MLA representing Chitrakot (ST), Bastar, Chhattisgarh."
Chhattisgarh,Dantewada,AC-CG-88,Dantewada (ST),MLA,Chaitram Atami,Male,Bharatiya Janata Party,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,40000000,34400000,"Chaitram Atami is the elected MLA representing Dantewada (ST), Dantewada, Chhattisgarh."
Chhattisgarh,Bijapur,AC-CG-89,Bijapur (ST),MLA,Vikram Mandavi,Male,Indian National Congress,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,40000000,34400000,"Vikram Mandavi is the elected MLA representing Bijapur (ST), Bijapur, Chhattisgarh."
Chhattisgarh,Sukma,AC-CG-90,Konta (ST),MLA,Kawasi Lakhma,Male,Indian National Congress,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,40000000,34400000,"Kawasi Lakhma is the elected MLA representing Konta (ST), Sukma, Chhattisgarh."
Tamil Nadu,Tiruvallur,AC-TN-1,Gummidipoondi,MLA,T. J. Govindrajan,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"T. J. Govindrajan is the elected MLA representing Gummidipoondi, Tiruvallur, Tamil Nadu."
Tamil Nadu,Tiruvallur,AC-TN-2,Ponneri,MLA,Durai Chandrasekar,Male,Indian National Congress,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"Durai Chandrasekar is the elected MLA representing Ponneri, Tiruvallur, Tamil Nadu."
Tamil Nadu,Tiruvallur,AC-TN-3,Tiruttani,MLA,S. Chandran,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"S. Chandran is the elected MLA representing Tiruttani, Tiruvallur, Tamil Nadu."
Tamil Nadu,Tiruvallur,AC-TN-4,Thiruvallur,MLA,V. G. Raajendran,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"V. G. Raajendran is the elected MLA representing Thiruvallur, Tiruvallur, Tamil Nadu."
Tamil Nadu,Tiruvallur,AC-TN-5,Poonamallee,MLA,A. Krishnaswamy,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"A. Krishnaswamy is the elected MLA representing Poonamallee, Tiruvallur, Tamil Nadu."
Tamil Nadu,Tiruvallur,AC-TN-6,Avadi,MLA,S. M. Nasar,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"S. M. Nasar is the elected MLA representing Avadi, Tiruvallur, Tamil Nadu."
Tamil Nadu,Chennai,AC-TN-7,Maduravoyal,MLA,K. Ganapathy,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"K. Ganapathy is the elected MLA representing Maduravoyal, Chennai, Tamil Nadu."
Tamil Nadu,Chennai,AC-TN-8,Ambattur,MLA,Joseph Samuel,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"Joseph Samuel is the elected MLA representing Ambattur, Chennai, Tamil Nadu."
Tamil Nadu,Chennai,AC-TN-9,Madavaram,MLA,S. Sudharsanam,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"S. Sudharsanam is the elected MLA representing Madavaram, Chennai, Tamil Nadu."
Tamil Nadu,Chennai,AC-TN-10,Thiruvottiyur,MLA,K. P. Shankar,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"K. P. Shankar is the elected MLA representing Thiruvottiyur, Chennai, Tamil Nadu."
Tamil Nadu,Chennai,AC-TN-11,Dr. R. K. Nagar,MLA,J. John Ebenezer,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"J. John Ebenezer is the elected MLA representing Dr. R. K. Nagar, Chennai, Tamil Nadu."
Tamil Nadu,Chennai,AC-TN-12,Perambur,Chief Minister of Tamil Nadu,C. Joseph Vijay,Male,Tamilaga Vettri Kazhagam,1,Graduate,/assets/candidates/c_joseph_vijay.jpg,450000000,12000000,0,92,64,30000000,25800000,"C. Joseph Vijay is the Chief Minister of Tamil Nadu and founder-president of Tamilaga Vettri Kazhagam (TVK), representing Perambur, Chennai."
Tamil Nadu,Chennai,AC-TN-13,Kolathur,MLA,M. K. Stalin,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/candidates/m_k_stalin.jpg,65000000,5500000,0,90,55,30000000,25800000,"M. K. Stalin is the elected MLA representing Kolathur, Chennai, Tamil Nadu."
Tamil Nadu,Chennai,AC-TN-14,Villivakkam,MLA,A. Vetriazhagan,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"A. Vetriazhagan is the elected MLA representing Villivakkam, Chennai, Tamil Nadu."
Tamil Nadu,Chennai,AC-TN-15,Thiru-Vi-Ka-Nagar,MLA,P. Sivakumar,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"P. Sivakumar is the elected MLA representing Thiru-Vi-Ka-Nagar, Chennai, Tamil Nadu."
Tamil Nadu,Chennai,AC-TN-16,Egmore,MLA,I. Paranthamen,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"I. Paranthamen is the elected MLA representing Egmore, Chennai, Tamil Nadu."
Tamil Nadu,Chennai,AC-TN-17,Royapuram,MLA,Idream R. Murthy,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"Idream R. Murthy is the elected MLA representing Royapuram, Chennai, Tamil Nadu."
Tamil Nadu,Chennai,AC-TN-18,Harbour,MLA,P. K. Sekar Babu,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"P. K. Sekar Babu is the elected MLA representing Harbour, Chennai, Tamil Nadu."
Tamil Nadu,Chennai,AC-TN-19,Chepauk-Thiruvallikeni,MLA,Udhayanidhi Stalin,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/candidates/udhayanidhi_stalin.jpg,65000000,5500000,0,90,55,30000000,25800000,"Udhayanidhi Stalin is the elected MLA representing Chepauk-Thiruvallikeni, Chennai, Tamil Nadu."
Tamil Nadu,Chennai,AC-TN-20,Thousand Lights,MLA,Ezhilan Naganathan,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"Ezhilan Naganathan is the elected MLA representing Thousand Lights, Chennai, Tamil Nadu."
Tamil Nadu,Chennai,AC-TN-21,Anna Nagar,MLA,M. K. Mohan,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"M. K. Mohan is the elected MLA representing Anna Nagar, Chennai, Tamil Nadu."
Tamil Nadu,Chennai,AC-TN-22,Virugampakkam,MLA,A. M. V. Prabhakara Raja,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"A. M. V. Prabhakara Raja is the elected MLA representing Virugampakkam, Chennai, Tamil Nadu."
Tamil Nadu,Chennai,AC-TN-23,Saidapet,MLA,Ma.Subramanian,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"Ma.Subramanian is the elected MLA representing Saidapet, Chennai, Tamil Nadu."
Tamil Nadu,Chennai,AC-TN-24,Thiyagarayanagar,MLA,J. Karunanithi,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"J. Karunanithi is the elected MLA representing Thiyagarayanagar, Chennai, Tamil Nadu."
Tamil Nadu,Chennai,AC-TN-25,Mylapore,MLA,Dha. Velu,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"Dha. Velu is the elected MLA representing Mylapore, Chennai, Tamil Nadu."
Tamil Nadu,Chennai,AC-TN-26,Velachery,MLA,Aassan Maulaana,Male,Indian National Congress,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"Aassan Maulaana is the elected MLA representing Velachery, Chennai, Tamil Nadu."
Tamil Nadu,Chennai,AC-TN-27,Sholinganallur,MLA,S. Aravind Ramesh,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"S. Aravind Ramesh is the elected MLA representing Sholinganallur, Chennai, Tamil Nadu."
Tamil Nadu,Chennai,AC-TN-28,Alandur,MLA,T. M. Anbarasan,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"T. M. Anbarasan is the elected MLA representing Alandur, Chennai, Tamil Nadu."
Tamil Nadu,Kanchipuram,AC-TN-29,Sriperumbudur,MLA,K. Selvaperunthagai,Male,Indian National Congress,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"K. Selvaperunthagai is the elected MLA representing Sriperumbudur, Kanchipuram, Tamil Nadu."
Tamil Nadu,Chengalpattu,AC-TN-30,Pallavaram,MLA,I. Karunanithi,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"I. Karunanithi is the elected MLA representing Pallavaram, Chengalpattu, Tamil Nadu."
Tamil Nadu,Chengalpattu,AC-TN-31,Tambaram,MLA,S. R. Raja,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"S. R. Raja is the elected MLA representing Tambaram, Chengalpattu, Tamil Nadu."
Tamil Nadu,Chengalpattu,AC-TN-32,Chengalpattu,MLA,M. Varalakshmi,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"M. Varalakshmi is the elected MLA representing Chengalpattu, Chengalpattu, Tamil Nadu."
Tamil Nadu,Chengalpattu,AC-TN-33,Thiruporur,MLA,S. S. Balaji,Male,Viduthalai Chiruthaigal Katchi,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"S. S. Balaji is the elected MLA representing Thiruporur, Chengalpattu, Tamil Nadu."
Tamil Nadu,Chengalpattu,AC-TN-34,Cheyyur,MLA,M. Babu,Male,Viduthalai Chiruthaigal Katchi,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"M. Babu is the elected MLA representing Cheyyur, Chengalpattu, Tamil Nadu."
Tamil Nadu,Chengalpattu,AC-TN-35,Madurantakam,MLA,C. E. Sathya,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"C. E. Sathya is the elected MLA representing Madurantakam, Chengalpattu, Tamil Nadu."
Tamil Nadu,Kanchipuram,AC-TN-36,Uthiramerur,MLA,K. Sundar,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"K. Sundar is the elected MLA representing Uthiramerur, Kanchipuram, Tamil Nadu."
Tamil Nadu,Kanchipuram,AC-TN-37,Kancheepuram,MLA,C. V. M. P. Ezhilarasan,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"C. V. M. P. Ezhilarasan is the elected MLA representing Kancheepuram, Kanchipuram, Tamil Nadu."
Tamil Nadu,Ranipet,AC-TN-38,Arakkonam,MLA,S. Ravi,Male,All India Anna Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"S. Ravi is the elected MLA representing Arakkonam, Ranipet, Tamil Nadu."
Tamil Nadu,Ranipet,AC-TN-39,Sholinghur,MLA,A. M. Munirathinam,Male,Indian National Congress,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"A. M. Munirathinam is the elected MLA representing Sholinghur, Ranipet, Tamil Nadu."
Tamil Nadu,Vellore,AC-TN-40,Katpadi,MLA,Durai Murugan,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"Durai Murugan is the elected MLA representing Katpadi, Vellore, Tamil Nadu."
Tamil Nadu,Ranipet,AC-TN-41,Ranipet,MLA,R. Gandhi,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"R. Gandhi is the elected MLA representing Ranipet, Ranipet, Tamil Nadu."
Tamil Nadu,Ranipet,AC-TN-42,Arcot,MLA,J. L. Eswarappan,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"J. L. Eswarappan is the elected MLA representing Arcot, Ranipet, Tamil Nadu."
Tamil Nadu,Vellore,AC-TN-43,Vellore,MLA,P. Karthikeyan,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"P. Karthikeyan is the elected MLA representing Vellore, Vellore, Tamil Nadu."
Tamil Nadu,Vellore,AC-TN-44,Anaikattu,MLA,A. P. Nandakumar,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"A. P. Nandakumar is the elected MLA representing Anaikattu, Vellore, Tamil Nadu."
Tamil Nadu,Vellore,AC-TN-45,Kilvaithinankuppam,MLA,M. Jaganmoorthy,Male,All India Anna Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"M. Jaganmoorthy is the elected MLA representing Kilvaithinankuppam, Vellore, Tamil Nadu."
Tamil Nadu,Vellore,AC-TN-46,Gudiyattam,MLA,V. Amulu,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"V. Amulu is the elected MLA representing Gudiyattam, Vellore, Tamil Nadu."
Tamil Nadu,Tirupathur,AC-TN-47,Vaniyambadi,MLA,G Sendhil Kumar,Male,ADMK,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"G Sendhil Kumar is the elected MLA representing Vaniyambadi, Tirupathur, Tamil Nadu."
Tamil Nadu,Tirupathur,AC-TN-48,Ambur,MLA,A. C. Vilwanathan,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"A. C. Vilwanathan is the elected MLA representing Ambur, Tirupathur, Tamil Nadu."
Tamil Nadu,Tirupathur,AC-TN-49,Jolarpet,MLA,K. Devaraji,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"K. Devaraji is the elected MLA representing Jolarpet, Tirupathur, Tamil Nadu."
Tamil Nadu,Tirupathur,AC-TN-50,Tirupattur,MLA,A. Nallathambi,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"A. Nallathambi is the elected MLA representing Tirupattur, Tirupathur, Tamil Nadu."
Tamil Nadu,Krishnagiri,AC-TN-51,Uthangarai,MLA,T. M. Tamilselvam,Male,All India Anna Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"T. M. Tamilselvam is the elected MLA representing Uthangarai, Krishnagiri, Tamil Nadu."
Tamil Nadu,Krishnagiri,AC-TN-52,Bargur,MLA,D. Mathiazhagan,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"D. Mathiazhagan is the elected MLA representing Bargur, Krishnagiri, Tamil Nadu."
Tamil Nadu,Krishnagiri,AC-TN-53,Krishnagiri,MLA,K. Ashok Kumar,Male,ADMK,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"K. Ashok Kumar is the elected MLA representing Krishnagiri, Krishnagiri, Tamil Nadu."
Tamil Nadu,Krishnagiri,AC-TN-54,Veppanahalli,MLA,K. P. Munusamy,Male,ADMK,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"K. P. Munusamy is the elected MLA representing Veppanahalli, Krishnagiri, Tamil Nadu."
Tamil Nadu,Krishnagiri,AC-TN-55,Hosur,MLA,Y. Prakaash,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"Y. Prakaash is the elected MLA representing Hosur, Krishnagiri, Tamil Nadu."
Tamil Nadu,Krishnagiri,AC-TN-56,Thalli,MLA,T. Ramachandran,Male,Communist Party of India,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"T. Ramachandran is the elected MLA representing Thalli, Krishnagiri, Tamil Nadu."
Tamil Nadu,Dharmapuri,AC-TN-57,Palacode,MLA,K. P. Anbalagan,Male,ADMK,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"K. P. Anbalagan is the elected MLA representing Palacode, Dharmapuri, Tamil Nadu."
Tamil Nadu,Dharmapuri,AC-TN-58,Pennagaram,MLA,G. K. Mani,Male,Pattali Makkal Katchi,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"G. K. Mani is the elected MLA representing Pennagaram, Dharmapuri, Tamil Nadu."
Tamil Nadu,Dharmapuri,AC-TN-59,Dharmapuri,MLA,S. P. Venkateshwaran,Male,Pattali Makkal Katchi,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"S. P. Venkateshwaran is the elected MLA representing Dharmapuri, Dharmapuri, Tamil Nadu."
Tamil Nadu,Dharmapuri,AC-TN-60,Pappireddipatti,MLA,A. Govindasamy,Male,All India Anna Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"A. Govindasamy is the elected MLA representing Pappireddipatti, Dharmapuri, Tamil Nadu."
Tamil Nadu,Dharmapuri,AC-TN-61,Harur,MLA,V. Sampathkumar,Male,All India Anna Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"V. Sampathkumar is the elected MLA representing Harur, Dharmapuri, Tamil Nadu."
Tamil Nadu,Tiruvannamalai,AC-TN-62,Chengam,MLA,M. P. Giri,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"M. P. Giri is the elected MLA representing Chengam, Tiruvannamalai, Tamil Nadu."
Tamil Nadu,Tiruvannamalai,AC-TN-63,Tiruvannamalai,MLA,E. V. Velu,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"E. V. Velu is the elected MLA representing Tiruvannamalai, Tiruvannamalai, Tamil Nadu."
Tamil Nadu,Tiruvannamalai,AC-TN-64,Kilpennathur,MLA,K. Pitchandi,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"K. Pitchandi is the elected MLA representing Kilpennathur, Tiruvannamalai, Tamil Nadu."
Tamil Nadu,Tiruvannamalai,AC-TN-65,Kalasapakkam,MLA,P. S. T. Saravanan,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"P. S. T. Saravanan is the elected MLA representing Kalasapakkam, Tiruvannamalai, Tamil Nadu."
Tamil Nadu,Tiruvannamalai,AC-TN-66,Polur,MLA,S. S. Krishnamoorthy,Male,ADMK,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"S. S. Krishnamoorthy is the elected MLA representing Polur, Tiruvannamalai, Tamil Nadu."
Tamil Nadu,Tiruvannamalai,AC-TN-67,Arani,MLA,Sevvoor S. Ramachandran,Male,ADMK,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"Sevvoor S. Ramachandran is the elected MLA representing Arani, Tiruvannamalai, Tamil Nadu."
Tamil Nadu,Tiruvannamalai,AC-TN-68,Cheyyar,MLA,O. Jothi,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"O. Jothi is the elected MLA representing Cheyyar, Tiruvannamalai, Tamil Nadu."
Tamil Nadu,Tiruvannamalai,AC-TN-69,Vandavasi,MLA,S. Ambethkumar,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"S. Ambethkumar is the elected MLA representing Vandavasi, Tiruvannamalai, Tamil Nadu."
Tamil Nadu,Viluppuram,AC-TN-70,Gingee,MLA,K. S. Masthan,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"K. S. Masthan is the elected MLA representing Gingee, Viluppuram, Tamil Nadu."
Tamil Nadu,Viluppuram,AC-TN-71,Mailam,MLA,C. Sivakumar,Male,Pattali Makkal Katchi,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"C. Sivakumar is the elected MLA representing Mailam, Viluppuram, Tamil Nadu."
Tamil Nadu,Viluppuram,AC-TN-72,Tindivanam,MLA,P. Arjunan,Male,ADMK,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"P. Arjunan is the elected MLA representing Tindivanam, Viluppuram, Tamil Nadu."
Tamil Nadu,Viluppuram,AC-TN-73,Vanur,MLA,M. Chakrapani,Male,All India Anna Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"M. Chakrapani is the elected MLA representing Vanur, Viluppuram, Tamil Nadu."
Tamil Nadu,Viluppuram,AC-TN-74,Villupuram,MLA,R. Lakshmanan,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"R. Lakshmanan is the elected MLA representing Villupuram, Viluppuram, Tamil Nadu."
Tamil Nadu,Viluppuram,AC-TN-75,Vikravandi,MLA,N. Pugazhenthi,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"N. Pugazhenthi is the elected MLA representing Vikravandi, Viluppuram, Tamil Nadu."
Tamil Nadu,Viluppuram,AC-TN-76,Tirukkoyilur,MLA,K. Ponmudy,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"K. Ponmudy is the elected MLA representing Tirukkoyilur, Viluppuram, Tamil Nadu."
Tamil Nadu,Kallakurichi,AC-TN-77,Ulundurpettai,MLA,A. J. Manikannan,Male,Dravida Munnetra Kazhagam,1,Graduate,/assets/placeholder-avatar.svg,65000000,5500000,0,90,55,30000000,25800000,"A. J. Manikannan is the elected MLA representing Ulundurpettai, Kallakurichi, Tamil Nadu."
